District,Season,Crop
VISAKHAPATANAM,Rabi       ,Jowar
VISAKHAPATANAM,Rabi       ,Maize
VISAKHAPATANAM,Rabi       ,Moong(Green Gram)
VISAKHAPATANAM,Rabi       ,Onion
VISAKHAPATANAM,Rabi       ,Other  Rabi pulses
VISAKHAPATANAM,Rabi       ,other oilseeds
VISAKHAPATANAM,Rabi       ,Ragi
VISAKHAPATANAM,Rabi       ,Rice
VISAKHAPATANAM,Rabi       ,Sesamum
VISAKHAPATANAM,Rabi       ,Urad
VISAKHAPATANAM,Rabi       ,Varagu
VISAKHAPATANAM,Whole Year ,Banana
VISAKHAPATANAM,Whole Year ,Beans & Mutter(Vegetable)
VISAKHAPATANAM,Whole Year ,Bhindi
VISAKHAPATANAM,Whole Year ,Bottle Gourd
VISAKHAPATANAM,Whole Year ,Brinjal
VISAKHAPATANAM,Whole Year ,Cabbage
VISAKHAPATANAM,Whole Year ,Cashewnut
VISAKHAPATANAM,Whole Year ,Citrus Fruit
VISAKHAPATANAM,Whole Year ,Coconut 
VISAKHAPATANAM,Whole Year ,Cucumber
VISAKHAPATANAM,Whole Year ,Dry ginger
VISAKHAPATANAM,Whole Year ,Mango
VISAKHAPATANAM,Whole Year ,Orange
VISAKHAPATANAM,Whole Year ,Other Fresh Fruits
VISAKHAPATANAM,Whole Year ,Other Vegetables
VISAKHAPATANAM,Whole Year ,Pome Fruit
VISAKHAPATANAM,Whole Year ,Potato
VISAKHAPATANAM,Whole Year ,Sugarcane
VISAKHAPATANAM,Whole Year ,Sweet potato
VISAKHAPATANAM,Whole Year ,Tapioca
VISAKHAPATANAM,Whole Year ,Tobacco
VISAKHAPATANAM,Whole Year ,Tomato
VISAKHAPATANAM,Whole Year ,Turmeric
VISAKHAPATANAM,Kharif     ,Arhar/Tur
VISAKHAPATANAM,Kharif     ,Bajra
VISAKHAPATANAM,Kharif     ,Castor seed
VISAKHAPATANAM,Kharif     ,Cotton(lint)
VISAKHAPATANAM,Kharif     ,Dry chillies
VISAKHAPATANAM,Kharif     ,Groundnut
VISAKHAPATANAM,Kharif     ,Horse-gram
VISAKHAPATANAM,Kharif     ,Jowar
VISAKHAPATANAM,Kharif     ,Maize
VISAKHAPATANAM,Kharif     ,Mesta
VISAKHAPATANAM,Kharif     ,Moong(Green Gram)
VISAKHAPATANAM,Kharif     ,Niger seed
VISAKHAPATANAM,Kharif     ,Onion
VISAKHAPATANAM,Kharif     ,Other Kharif pulses
VISAKHAPATANAM,Kharif     ,Ragi
VISAKHAPATANAM,Kharif     ,Rice
VISAKHAPATANAM,Kharif     ,Sesamum
VISAKHAPATANAM,Kharif     ,Small millets
VISAKHAPATANAM,Kharif     ,Sunflower
VISAKHAPATANAM,Kharif     ,Urad
VISAKHAPATANAM,Rabi       ,Arhar/Tur
VISAKHAPATANAM,Rabi       ,Dry chillies
VISAKHAPATANAM,Rabi       ,Gram
VISAKHAPATANAM,Rabi       ,Groundnut
VISAKHAPATANAM,Rabi       ,Horse-gram
VISAKHAPATANAM,Rabi       ,Jowar
VISAKHAPATANAM,Rabi       ,Maize
VISAKHAPATANAM,Rabi       ,Moong(Green Gram)
VISAKHAPATANAM,Rabi       ,Onion
VISAKHAPATANAM,Rabi       ,Other  Rabi pulses
VISAKHAPATANAM,Rabi       ,Ragi
VISAKHAPATANAM,Rabi       ,Rice
VISAKHAPATANAM,Rabi       ,Sesamum
VISAKHAPATANAM,Rabi       ,Sunflower
VISAKHAPATANAM,Rabi       ,Urad
VISAKHAPATANAM,Whole Year ,Banana
VISAKHAPATANAM,Whole Year ,Cashewnut
VISAKHAPATANAM,Whole Year ,Coconut 
VISAKHAPATANAM,Whole Year ,Dry ginger
VISAKHAPATANAM,Whole Year ,Potato
VISAKHAPATANAM,Whole Year ,Sugarcane
VISAKHAPATANAM,Whole Year ,Sweet potato
VISAKHAPATANAM,Whole Year ,Tapioca
VISAKHAPATANAM,Whole Year ,Tobacco
VISAKHAPATANAM,Whole Year ,Turmeric
VISAKHAPATANAM,Kharif     ,Arhar/Tur
VISAKHAPATANAM,Kharif     ,Bajra
VISAKHAPATANAM,Kharif     ,Castor seed
VISAKHAPATANAM,Kharif     ,Cotton(lint)
VISAKHAPATANAM,Kharif     ,Dry chillies
VISAKHAPATANAM,Kharif     ,Groundnut
VISAKHAPATANAM,Kharif     ,Horse-gram
VISAKHAPATANAM,Kharif     ,Jowar
VISAKHAPATANAM,Kharif     ,Maize
VISAKHAPATANAM,Kharif     ,Mesta
VISAKHAPATANAM,Kharif     ,Moong(Green Gram)
VISAKHAPATANAM,Kharif     ,Niger seed
VISAKHAPATANAM,Kharif     ,Onion
VISAKHAPATANAM,Kharif     ,Other Kharif pulses
VISAKHAPATANAM,Kharif     ,Ragi
VISAKHAPATANAM,Kharif     ,Rice
VISAKHAPATANAM,Kharif     ,Sesamum
VISAKHAPATANAM,Kharif     ,Small millets
VISAKHAPATANAM,Kharif     ,Urad
VISAKHAPATANAM,Rabi       ,Dry chillies
VISAKHAPATANAM,Rabi       ,Gram
VISAKHAPATANAM,Rabi       ,Groundnut
VISAKHAPATANAM,Rabi       ,Horse-gram
VISAKHAPATANAM,Rabi       ,Jowar
VISAKHAPATANAM,Rabi       ,Maize
VISAKHAPATANAM,Rabi       ,Moong(Green Gram)
VISAKHAPATANAM,Rabi       ,Onion
VISAKHAPATANAM,Rabi       ,Other  Rabi pulses
VISAKHAPATANAM,Rabi       ,Ragi
VISAKHAPATANAM,Rabi       ,Rice
VISAKHAPATANAM,Rabi       ,Sesamum
VISAKHAPATANAM,Rabi       ,Urad
VISAKHAPATANAM,Whole Year ,Banana
VISAKHAPATANAM,Whole Year ,Cashewnut
VISAKHAPATANAM,Whole Year ,Coconut 
VISAKHAPATANAM,Whole Year ,Dry ginger
VISAKHAPATANAM,Whole Year ,Potato
VISAKHAPATANAM,Whole Year ,Sugarcane
VISAKHAPATANAM,Whole Year ,Sunflower
VISAKHAPATANAM,Whole Year ,Sweet potato
VISAKHAPATANAM,Whole Year ,Tapioca
VISAKHAPATANAM,Whole Year ,Tobacco
VISAKHAPATANAM,Whole Year ,Turmeric
VISAKHAPATANAM,Kharif     ,Arhar/Tur
VISAKHAPATANAM,Kharif     ,Bajra
VISAKHAPATANAM,Kharif     ,Castor seed
VISAKHAPATANAM,Kharif     ,Cotton(lint)
VISAKHAPATANAM,Kharif     ,Dry chillies
VISAKHAPATANAM,Kharif     ,Groundnut
VISAKHAPATANAM,Kharif     ,Horse-gram
VISAKHAPATANAM,Kharif     ,Jowar
VISAKHAPATANAM,Kharif     ,Maize
VISAKHAPATANAM,Kharif     ,Mesta
VISAKHAPATANAM,Kharif     ,Moong(Green Gram)
VISAKHAPATANAM,Kharif     ,Niger seed
VISAKHAPATANAM,Kharif     ,Onion
VISAKHAPATANAM,Kharif     ,Other Kharif pulses
VISAKHAPATANAM,Kharif     ,Ragi
VISAKHAPATANAM,Kharif     ,Rice
VISAKHAPATANAM,Kharif     ,Sesamum
VISAKHAPATANAM,Kharif     ,Small millets
VISAKHAPATANAM,Kharif     ,Urad
VISAKHAPATANAM,Rabi       ,Dry chillies
VISAKHAPATANAM,Rabi       ,Gram
VISAKHAPATANAM,Rabi       ,Groundnut
VISAKHAPATANAM,Rabi       ,Horse-gram
VISAKHAPATANAM,Rabi       ,Jowar
VISAKHAPATANAM,Rabi       ,Maize
VISAKHAPATANAM,Rabi       ,Moong(Green Gram)
VISAKHAPATANAM,Rabi       ,Onion
VISAKHAPATANAM,Rabi       ,Other  Rabi pulses
VISAKHAPATANAM,Rabi       ,Ragi
VISAKHAPATANAM,Rabi       ,Rice
VISAKHAPATANAM,Rabi       ,Sesamum
VISAKHAPATANAM,Rabi       ,Urad
VISAKHAPATANAM,Whole Year ,Banana
VISAKHAPATANAM,Whole Year ,Cashewnut
VISAKHAPATANAM,Whole Year ,Coconut 
VISAKHAPATANAM,Whole Year ,Dry ginger
VISAKHAPATANAM,Whole Year ,Potato
VISAKHAPATANAM,Whole Year ,Sugarcane
VISAKHAPATANAM,Whole Year ,Sunflower
VISAKHAPATANAM,Whole Year ,Sweet potato
VISAKHAPATANAM,Whole Year ,Tapioca
VISAKHAPATANAM,Whole Year ,Tobacco
VISAKHAPATANAM,Whole Year ,Turmeric
VISAKHAPATANAM,Kharif     ,Arhar/Tur
VISAKHAPATANAM,Kharif     ,Bajra
VISAKHAPATANAM,Kharif     ,Dry chillies
VISAKHAPATANAM,Kharif     ,Groundnut
VISAKHAPATANAM,Kharif     ,Jowar
VISAKHAPATANAM,Kharif     ,Maize
VISAKHAPATANAM,Kharif     ,Moong(Green Gram)
VISAKHAPATANAM,Kharif     ,Other Kharif pulses
VISAKHAPATANAM,Kharif     ,Ragi
VISAKHAPATANAM,Kharif     ,Rice
VISAKHAPATANAM,Kharif     ,Sesamum
VISAKHAPATANAM,Kharif     ,Small millets
VISAKHAPATANAM,Kharif     ,Urad
VISAKHAPATANAM,Rabi       ,Dry chillies
VISAKHAPATANAM,Rabi       ,Groundnut
VISAKHAPATANAM,Rabi       ,Horse-gram
VISAKHAPATANAM,Rabi       ,Maize
VISAKHAPATANAM,Rabi       ,Moong(Green Gram)
VISAKHAPATANAM,Rabi       ,Other  Rabi pulses
VISAKHAPATANAM,Rabi       ,Ragi
VISAKHAPATANAM,Rabi       ,Rice
VISAKHAPATANAM,Rabi       ,Sesamum
VISAKHAPATANAM,Rabi       ,Sunflower
VISAKHAPATANAM,Rabi       ,Urad
VISAKHAPATANAM,Whole Year ,Sugarcane
VISAKHAPATANAM,Whole Year ,Tobacco
VISAKHAPATANAM,Kharif     ,Arhar/Tur
VISAKHAPATANAM,Kharif     ,Bajra
VISAKHAPATANAM,Kharif     ,Castor seed
VISAKHAPATANAM,Kharif     ,Cotton(lint)
VISAKHAPATANAM,Kharif     ,Dry chillies
VISAKHAPATANAM,Kharif     ,Groundnut
VISAKHAPATANAM,Kharif     ,Horse-gram
VISAKHAPATANAM,Kharif     ,Jowar
VISAKHAPATANAM,Kharif     ,Maize
VISAKHAPATANAM,Kharif     ,Mesta
VISAKHAPATANAM,Kharif     ,Moong(Green Gram)
VISAKHAPATANAM,Kharif     ,Niger seed
VISAKHAPATANAM,Kharif     ,Onion
VISAKHAPATANAM,Kharif     ,Other Kharif pulses
VISAKHAPATANAM,Kharif     ,Ragi
VISAKHAPATANAM,Kharif     ,Rice
VISAKHAPATANAM,Kharif     ,Sesamum
VISAKHAPATANAM,Kharif     ,Small millets
VISAKHAPATANAM,Kharif     ,Urad
VISAKHAPATANAM,Rabi       ,Dry chillies
VISAKHAPATANAM,Rabi       ,Gram
VISAKHAPATANAM,Rabi       ,Groundnut
VISAKHAPATANAM,Rabi       ,Horse-gram
VISAKHAPATANAM,Rabi       ,Jowar
VISAKHAPATANAM,Rabi       ,Maize
VISAKHAPATANAM,Rabi       ,Moong(Green Gram)
VISAKHAPATANAM,Rabi       ,Onion
VISAKHAPATANAM,Rabi       ,Other  Rabi pulses
VISAKHAPATANAM,Rabi       ,Ragi
VISAKHAPATANAM,Rabi       ,Rice
VISAKHAPATANAM,Rabi       ,Sesamum
VISAKHAPATANAM,Rabi       ,Urad
VISAKHAPATANAM,Whole Year ,Banana
VISAKHAPATANAM,Whole Year ,Cashewnut
VISAKHAPATANAM,Whole Year ,Coconut 
VISAKHAPATANAM,Whole Year ,Coriander
VISAKHAPATANAM,Whole Year ,Dry ginger
VISAKHAPATANAM,Whole Year ,Potato
VISAKHAPATANAM,Whole Year ,Sugarcane
VISAKHAPATANAM,Whole Year ,Sunflower
VISAKHAPATANAM,Whole Year ,Sweet potato
VISAKHAPATANAM,Whole Year ,Tapioca
VISAKHAPATANAM,Whole Year ,Tobacco
VISAKHAPATANAM,Whole Year ,Turmeric
VISAKHAPATANAM,Kharif     ,Arhar/Tur
VISAKHAPATANAM,Kharif     ,Bajra
VISAKHAPATANAM,Kharif     ,Castor seed
VISAKHAPATANAM,Kharif     ,Cotton(lint)
VISAKHAPATANAM,Kharif     ,Dry chillies
VISAKHAPATANAM,Kharif     ,Groundnut
VISAKHAPATANAM,Kharif     ,Horse-gram
VISAKHAPATANAM,Kharif     ,Jowar
VISAKHAPATANAM,Kharif     ,Maize
VISAKHAPATANAM,Kharif     ,Mesta
VISAKHAPATANAM,Kharif     ,Moong(Green Gram)
VISAKHAPATANAM,Kharif     ,Niger seed
VISAKHAPATANAM,Kharif     ,Onion
VISAKHAPATANAM,Kharif     ,Other Kharif pulses
VISAKHAPATANAM,Kharif     ,Ragi
VISAKHAPATANAM,Kharif     ,Rice
VISAKHAPATANAM,Kharif     ,Sesamum
VISAKHAPATANAM,Kharif     ,Small millets
VISAKHAPATANAM,Kharif     ,Urad
VISAKHAPATANAM,Rabi       ,Arhar/Tur
VISAKHAPATANAM,Rabi       ,Dry chillies
VISAKHAPATANAM,Rabi       ,Gram
VISAKHAPATANAM,Rabi       ,Groundnut
VISAKHAPATANAM,Rabi       ,Horse-gram
VISAKHAPATANAM,Rabi       ,Jowar
VISAKHAPATANAM,Rabi       ,Maize
VISAKHAPATANAM,Rabi       ,Moong(Green Gram)
VISAKHAPATANAM,Rabi       ,Onion
VISAKHAPATANAM,Rabi       ,Other  Rabi pulses
VISAKHAPATANAM,Rabi       ,Ragi
VISAKHAPATANAM,Rabi       ,Rice
VISAKHAPATANAM,Rabi       ,Sesamum
VISAKHAPATANAM,Rabi       ,Urad
VISAKHAPATANAM,Whole Year ,Banana
VISAKHAPATANAM,Whole Year ,Cashewnut
VISAKHAPATANAM,Whole Year ,Coconut 
VISAKHAPATANAM,Whole Year ,Dry ginger
VISAKHAPATANAM,Whole Year ,Potato
VISAKHAPATANAM,Whole Year ,Sugarcane
VISAKHAPATANAM,Whole Year ,Sunflower
VISAKHAPATANAM,Whole Year ,Sweet potato
VISAKHAPATANAM,Whole Year ,Tapioca
VISAKHAPATANAM,Whole Year ,Tobacco
VISAKHAPATANAM,Whole Year ,Turmeric
VISAKHAPATANAM,Kharif     ,Arhar/Tur
VISAKHAPATANAM,Kharif     ,Bajra
VISAKHAPATANAM,Kharif     ,Cotton(lint)
VISAKHAPATANAM,Kharif     ,Dry chillies
VISAKHAPATANAM,Kharif     ,Groundnut
VISAKHAPATANAM,Kharif     ,Horse-gram
VISAKHAPATANAM,Kharif     ,Jowar
VISAKHAPATANAM,Kharif     ,Maize
VISAKHAPATANAM,Kharif     ,Mesta
VISAKHAPATANAM,Kharif     ,Moong(Green Gram)
VISAKHAPATANAM,Kharif     ,Niger seed
VISAKHAPATANAM,Kharif     ,Onion
VISAKHAPATANAM,Kharif     ,Other Kharif pulses
VISAKHAPATANAM,Kharif     ,Ragi
VISAKHAPATANAM,Kharif     ,Rice
VISAKHAPATANAM,Kharif     ,Sesamum
VISAKHAPATANAM,Kharif     ,Small millets
VISAKHAPATANAM,Kharif     ,Urad
VISAKHAPATANAM,Rabi       ,Arhar/Tur
VISAKHAPATANAM,Rabi       ,Dry chillies
VISAKHAPATANAM,Rabi       ,Gram
VISAKHAPATANAM,Rabi       ,Groundnut
VISAKHAPATANAM,Rabi       ,Horse-gram
VISAKHAPATANAM,Rabi       ,Jowar
VISAKHAPATANAM,Rabi       ,Maize
VISAKHAPATANAM,Rabi       ,Moong(Green Gram)
VISAKHAPATANAM,Rabi       ,Onion
VISAKHAPATANAM,Rabi       ,Other  Rabi pulses
VISAKHAPATANAM,Rabi       ,Ragi
VISAKHAPATANAM,Rabi       ,Rice
VISAKHAPATANAM,Rabi       ,Sesamum
VISAKHAPATANAM,Rabi       ,Urad
VISAKHAPATANAM,Whole Year ,Banana
VISAKHAPATANAM,Whole Year ,Cashewnut
VISAKHAPATANAM,Whole Year ,Dry ginger
VISAKHAPATANAM,Whole Year ,Ginger
VISAKHAPATANAM,Whole Year ,Potato
VISAKHAPATANAM,Whole Year ,Sugarcane
VISAKHAPATANAM,Whole Year ,Sunflower
VISAKHAPATANAM,Whole Year ,Sweet potato
VISAKHAPATANAM,Whole Year ,Tapioca
VISAKHAPATANAM,Whole Year ,Tobacco
VISAKHAPATANAM,Whole Year ,Turmeric
VISAKHAPATANAM,Kharif     ,Arhar/Tur
VISAKHAPATANAM,Kharif     ,Bajra
VISAKHAPATANAM,Kharif     ,Castor seed
VISAKHAPATANAM,Kharif     ,Cotton(lint)
VISAKHAPATANAM,Kharif     ,Cowpea(Lobia)
VISAKHAPATANAM,Kharif     ,Dry chillies
VISAKHAPATANAM,Kharif     ,Groundnut
VISAKHAPATANAM,Kharif     ,Horse-gram
VISAKHAPATANAM,Kharif     ,Jowar
VISAKHAPATANAM,Kharif     ,Maize
VISAKHAPATANAM,Kharif     ,Mesta
VISAKHAPATANAM,Kharif     ,Moong(Green Gram)
VISAKHAPATANAM,Kharif     ,Niger seed
VISAKHAPATANAM,Kharif     ,Onion
VISAKHAPATANAM,Kharif     ,Other Kharif pulses
VISAKHAPATANAM,Kharif     ,other oilseeds
VISAKHAPATANAM,Kharif     ,Ragi
VISAKHAPATANAM,Kharif     ,Rice
VISAKHAPATANAM,Kharif     ,Sesamum
VISAKHAPATANAM,Kharif     ,Small millets
VISAKHAPATANAM,Kharif     ,Urad
VISAKHAPATANAM,Rabi       ,Arhar/Tur
VISAKHAPATANAM,Rabi       ,Cowpea(Lobia)
VISAKHAPATANAM,Rabi       ,Dry chillies
VISAKHAPATANAM,Rabi       ,Gram
VISAKHAPATANAM,Rabi       ,Groundnut
VISAKHAPATANAM,Rabi       ,Horse-gram
VISAKHAPATANAM,Rabi       ,Jowar
VISAKHAPATANAM,Rabi       ,Maize
VISAKHAPATANAM,Rabi       ,Moong(Green Gram)
VISAKHAPATANAM,Rabi       ,Onion
VISAKHAPATANAM,Rabi       ,Other  Rabi pulses
VISAKHAPATANAM,Rabi       ,other oilseeds
VISAKHAPATANAM,Rabi       ,Ragi
VISAKHAPATANAM,Rabi       ,Rice
VISAKHAPATANAM,Rabi       ,Sesamum
VISAKHAPATANAM,Rabi       ,Urad
VISAKHAPATANAM,Whole Year ,Banana
VISAKHAPATANAM,Whole Year ,Cashewnut
VISAKHAPATANAM,Whole Year ,Coconut 
VISAKHAPATANAM,Whole Year ,Dry ginger
VISAKHAPATANAM,Whole Year ,Potato
VISAKHAPATANAM,Whole Year ,Sugarcane
VISAKHAPATANAM,Whole Year ,Sunflower
VISAKHAPATANAM,Whole Year ,Sweet potato
VISAKHAPATANAM,Whole Year ,Tapioca
VISAKHAPATANAM,Whole Year ,Tobacco
VISAKHAPATANAM,Whole Year ,Turmeric
VISAKHAPATANAM,Kharif     ,Arhar/Tur
VISAKHAPATANAM,Kharif     ,Bajra
VISAKHAPATANAM,Kharif     ,Brinjal
VISAKHAPATANAM,Kharif     ,Cabbage
VISAKHAPATANAM,Kharif     ,Cashewnut
VISAKHAPATANAM,Kharif     ,Cotton(lint)
VISAKHAPATANAM,Kharif     ,Cowpea(Lobia)
VISAKHAPATANAM,Kharif     ,Dry chillies
VISAKHAPATANAM,Kharif     ,Dry ginger
VISAKHAPATANAM,Kharif     ,Groundnut
VISAKHAPATANAM,Kharif     ,Horse-gram
VISAKHAPATANAM,Kharif     ,Jowar
VISAKHAPATANAM,Kharif     ,Lemon
VISAKHAPATANAM,Kharif     ,Maize
VISAKHAPATANAM,Kharif     ,Mango
VISAKHAPATANAM,Kharif     ,Moong(Green Gram)
VISAKHAPATANAM,Kharif     ,Onion
VISAKHAPATANAM,Kharif     ,Other Kharif pulses
VISAKHAPATANAM,Kharif     ,Papaya
VISAKHAPATANAM,Kharif     ,Potato
VISAKHAPATANAM,Kharif     ,Ragi
VISAKHAPATANAM,Kharif     ,Rice
VISAKHAPATANAM,Kharif     ,Sapota
VISAKHAPATANAM,Kharif     ,Sesamum
VISAKHAPATANAM,Kharif     ,Small millets
VISAKHAPATANAM,Kharif     ,Sugarcane
VISAKHAPATANAM,Kharif     ,Sweet potato
VISAKHAPATANAM,Kharif     ,Tapioca
VISAKHAPATANAM,Kharif     ,Tobacco
VISAKHAPATANAM,Kharif     ,Tomato
VISAKHAPATANAM,Kharif     ,Turmeric
VISAKHAPATANAM,Kharif     ,Urad
VISAKHAPATANAM,Rabi       ,Arhar/Tur
VISAKHAPATANAM,Rabi       ,Brinjal
VISAKHAPATANAM,Rabi       ,Cabbage
VISAKHAPATANAM,Rabi       ,Cowpea(Lobia)
VISAKHAPATANAM,Rabi       ,Dry chillies
VISAKHAPATANAM,Rabi       ,Gram
VISAKHAPATANAM,Rabi       ,Groundnut
VISAKHAPATANAM,Rabi       ,Horse-gram
VISAKHAPATANAM,Rabi       ,Jowar
VISAKHAPATANAM,Rabi       ,Maize
VISAKHAPATANAM,Rabi       ,Moong(Green Gram)
VISAKHAPATANAM,Rabi       ,Niger seed
VISAKHAPATANAM,Rabi       ,Onion
VISAKHAPATANAM,Rabi       ,Other  Rabi pulses
VISAKHAPATANAM,Rabi       ,Ragi
VISAKHAPATANAM,Rabi       ,Rice
VISAKHAPATANAM,Rabi       ,Sesamum
VISAKHAPATANAM,Rabi       ,Sunflower
VISAKHAPATANAM,Rabi       ,Sweet potato
VISAKHAPATANAM,Rabi       ,Tobacco
VISAKHAPATANAM,Rabi       ,Tomato
VISAKHAPATANAM,Rabi       ,Urad
VISAKHAPATANAM,Whole Year ,Coconut 
VISAKHAPATANAM,Kharif     ,Arhar/Tur
VISAKHAPATANAM,Kharif     ,Bajra
VISAKHAPATANAM,Kharif     ,Brinjal
VISAKHAPATANAM,Kharif     ,Cabbage
VISAKHAPATANAM,Kharif     ,Cashewnut
VISAKHAPATANAM,Kharif     ,Cotton(lint)
VISAKHAPATANAM,Kharif     ,Cowpea(Lobia)
VISAKHAPATANAM,Kharif     ,Dry chillies
VISAKHAPATANAM,Kharif     ,Dry ginger
VISAKHAPATANAM,Kharif     ,Groundnut
VISAKHAPATANAM,Kharif     ,Horse-gram
VISAKHAPATANAM,Kharif     ,Jowar
VISAKHAPATANAM,Kharif     ,Lemon
VISAKHAPATANAM,Kharif     ,Maize
VISAKHAPATANAM,Kharif     ,Mango
VISAKHAPATANAM,Kharif     ,Moong(Green Gram)
VISAKHAPATANAM,Kharif     ,Niger seed
VISAKHAPATANAM,Kharif     ,Onion
VISAKHAPATANAM,Kharif     ,Other Kharif pulses
VISAKHAPATANAM,Kharif     ,other oilseeds
VISAKHAPATANAM,Kharif     ,Papaya
VISAKHAPATANAM,Kharif     ,Ragi
VISAKHAPATANAM,Kharif     ,Rice
VISAKHAPATANAM,Kharif     ,Sapota
VISAKHAPATANAM,Kharif     ,Sesamum
VISAKHAPATANAM,Kharif     ,Small millets
VISAKHAPATANAM,Kharif     ,Sugarcane
VISAKHAPATANAM,Kharif     ,Sunflower
VISAKHAPATANAM,Kharif     ,Sweet potato
VISAKHAPATANAM,Kharif     ,Tapioca
VISAKHAPATANAM,Kharif     ,Tobacco
VISAKHAPATANAM,Kharif     ,Tomato
VISAKHAPATANAM,Kharif     ,Turmeric
VISAKHAPATANAM,Kharif     ,Urad
VISAKHAPATANAM,Rabi       ,Arhar/Tur
VISAKHAPATANAM,Rabi       ,Brinjal
VISAKHAPATANAM,Rabi       ,Cabbage
VISAKHAPATANAM,Rabi       ,Cowpea(Lobia)
VISAKHAPATANAM,Rabi       ,Dry chillies
VISAKHAPATANAM,Rabi       ,Gram
VISAKHAPATANAM,Rabi       ,Groundnut
VISAKHAPATANAM,Rabi       ,Horse-gram
VISAKHAPATANAM,Rabi       ,Jowar
VISAKHAPATANAM,Rabi       ,Maize
VISAKHAPATANAM,Rabi       ,Moong(Green Gram)
VISAKHAPATANAM,Rabi       ,Niger seed
VISAKHAPATANAM,Rabi       ,Onion
VISAKHAPATANAM,Rabi       ,Other Kharif pulses
VISAKHAPATANAM,Rabi       ,Ragi
VISAKHAPATANAM,Rabi       ,Rice
VISAKHAPATANAM,Rabi       ,Sesamum
VISAKHAPATANAM,Rabi       ,Sunflower
VISAKHAPATANAM,Rabi       ,Sweet potato
VISAKHAPATANAM,Rabi       ,Tobacco
VISAKHAPATANAM,Rabi       ,Tomato
VISAKHAPATANAM,Rabi       ,Urad
VISAKHAPATANAM,Whole Year ,Banana
VISAKHAPATANAM,Whole Year ,Cashewnut
VISAKHAPATANAM,Whole Year ,Coconut 
VISAKHAPATANAM,Whole Year ,Dry ginger
VISAKHAPATANAM,Whole Year ,Potato
VISAKHAPATANAM,Whole Year ,Sweet potato
VISAKHAPATANAM,Kharif     ,Arhar/Tur
VISAKHAPATANAM,Kharif     ,Bajra
VISAKHAPATANAM,Kharif     ,Brinjal
VISAKHAPATANAM,Kharif     ,Cabbage
VISAKHAPATANAM,Kharif     ,Cashewnut
VISAKHAPATANAM,Kharif     ,Castor seed
VISAKHAPATANAM,Kharif     ,Cotton(lint)
VISAKHAPATANAM,Kharif     ,Cowpea(Lobia)
VISAKHAPATANAM,Kharif     ,Dry chillies
VISAKHAPATANAM,Kharif     ,Dry ginger
VISAKHAPATANAM,Kharif     ,Groundnut
VISAKHAPATANAM,Kharif     ,Jowar
VISAKHAPATANAM,Kharif     ,Lemon
VISAKHAPATANAM,Kharif     ,Maize
VISAKHAPATANAM,Kharif     ,Mango
VISAKHAPATANAM,Kharif     ,Moong(Green Gram)
VISAKHAPATANAM,Kharif     ,Onion
VISAKHAPATANAM,Kharif     ,Other Kharif pulses
VISAKHAPATANAM,Kharif     ,other oilseeds
VISAKHAPATANAM,Kharif     ,Papaya
VISAKHAPATANAM,Kharif     ,Potato
VISAKHAPATANAM,Kharif     ,Ragi
VISAKHAPATANAM,Kharif     ,Rice
VISAKHAPATANAM,Kharif     ,Sapota
VISAKHAPATANAM,Kharif     ,Sesamum
VISAKHAPATANAM,Kharif     ,Small millets
VISAKHAPATANAM,Kharif     ,Sugarcane
VISAKHAPATANAM,Kharif     ,Sunflower
VISAKHAPATANAM,Kharif     ,Tobacco
VISAKHAPATANAM,Kharif     ,Tomato
VISAKHAPATANAM,Kharif     ,Turmeric
VISAKHAPATANAM,Kharif     ,Urad
VISAKHAPATANAM,Rabi       ,Arhar/Tur
VISAKHAPATANAM,Rabi       ,Brinjal
VISAKHAPATANAM,Rabi       ,Cabbage
VISAKHAPATANAM,Rabi       ,Cowpea(Lobia)
VISAKHAPATANAM,Rabi       ,Dry chillies
VISAKHAPATANAM,Rabi       ,Gram
VISAKHAPATANAM,Rabi       ,Groundnut
VISAKHAPATANAM,Rabi       ,Horse-gram
VISAKHAPATANAM,Rabi       ,Jowar
VISAKHAPATANAM,Rabi       ,Maize
VISAKHAPATANAM,Rabi       ,Moong(Green Gram)
VISAKHAPATANAM,Rabi       ,Niger seed
VISAKHAPATANAM,Rabi       ,Onion
VISAKHAPATANAM,Rabi       ,Other  Rabi pulses
VISAKHAPATANAM,Rabi       ,Potato
VISAKHAPATANAM,Rabi       ,Ragi
VISAKHAPATANAM,Rabi       ,Rice
VISAKHAPATANAM,Rabi       ,Sesamum
VISAKHAPATANAM,Rabi       ,Sunflower
VISAKHAPATANAM,Rabi       ,Sweet potato
VISAKHAPATANAM,Rabi       ,Tobacco
VISAKHAPATANAM,Rabi       ,Tomato
VISAKHAPATANAM,Rabi       ,Turmeric
VISAKHAPATANAM,Rabi       ,Urad
VISAKHAPATANAM,Whole Year ,Coconut 
VISAKHAPATANAM,Whole Year ,Rice
VIZIANAGARAM,Kharif     ,Arhar/Tur
VIZIANAGARAM,Kharif     ,Bajra
VIZIANAGARAM,Kharif     ,Cotton(lint)
VIZIANAGARAM,Kharif     ,Dry chillies
VIZIANAGARAM,Kharif     ,Groundnut
VIZIANAGARAM,Kharif     ,Jowar
VIZIANAGARAM,Kharif     ,Korra
VIZIANAGARAM,Kharif     ,Maize
VIZIANAGARAM,Kharif     ,Mesta
